QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20212,04768171,23,0,1,02,D,105,D,2019,D,,A,36,D,11,D,474,D,3,D,,A,,A,,A,,A,,A,474,D,474,D,474,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20212,04768351,13,0,1,01,D,105,D,2019,D,,A,36,D,07,D,423,D,3,D,,A,,A,2500,D,,A,,A,423,D,423,D,423,D,,A,,A,,A,2500,D,,A,D,,A,2019,D,NIS
20212,04769951,7,0,1,01,D,105,D,2021,D,,A,39,D,02,D,407,D,3,D,,A,,A,,A,,A,,A,407,D,407,D,407,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20213,04544994,6,0,1,01,D,105,D,,C,,A,48,D,04,F,,C,3,D,,A,,A,,A,,A,,A,201,F,201,F,201,F,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20213,04545184,21,0,5,01,D,105,D,2019,D,,A,39,D,09,D,1100,D,3,D,,A,,A,5000,D,,A,,A,1100,D,1100,D,1100,D,,A,,A,,A,5000,D,,A,D,,A,2018,D,INF
20213,04545904,11,0,5,02,D,105,D,2018,D,,A,48,D,01,D,316,D,3,D,,A,,A,750,D,,A,,A,316,D,316,D,316,D,,A,,A,,A,750,D,,A,D,,A,2018,D,KIA
20213,04546444,5,0,1,01,D,105,D,2021,D,,A,24,D,06,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20213,04546664,19,0,5,01,D,105,D,2020,D,,A,36,D,09,D,750,D,3,D,,A,7000,D,,A,,A,,A,750,D,750,D,750,D,,A,,A,,A,,A,,A,D,,A,2020,D,MRB
20213,04546874,16,0,5,01,D,105,D,2018,D,,A,39,D,09,D,788,D,3,D,,A,,A,3000,D,,A,,A,788,D,788,D,788,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,AUD
20213,04547094,10,0,5,01,D,105,D,2019,D,,A,36,D,10,D,455,D,3,D,,A,,A,,A,,A,,A,455,D,455,D,455,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20213,04547724,20,0,5,01,D,105,D,2020,D,,A,36,D,12,D,262,D,3,D,,A,,A,,A,,A,,A,262,D,262,D,262,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20213,04548374,24,0,1,01,D,105,D,2019,D,,A,36,D,07,D,278,D,3,D,,A,,A,,A,,A,,A,278,D,278,D,278,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20213,04548564,7,0,5,01,D,105,D,2020,D,,A,36,D,06,D,264,D,3,D,,A,,A,4000,D,,A,,A,264,D,264,D,264,D,,A,,A,,A,4000,D,,A,D,,A,2020,D,SUB
20213,04548564,8,0,5,02,D,105,D,2019,D,,A,36,D,07,F,295,D,3,D,,A,,A,2000,D,,A,,A,295,D,295,D,295,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,SUB
20213,04548634,8,0,5,01,D,105,D,2020,D,,A,36,D,10,D,613,D,3,D,,A,,A,,A,,A,,A,613,D,613,D,613,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20213,04548674,23,0,5,01,D,105,D,2019,D,,A,36,D,02,D,379,D,3,D,,A,,A,,A,,A,,A,379,D,379,D,379,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20213,04548674,24,0,5,02,D,105,D,2019,D,,A,36,D,08,D,489,D,3,D,,A,,A,,A,,A,,A,489,D,489,D,489,D,,A,,A,,A,,A,,A,D,,A,2019,D,DOD
20213,04549114,19,0,5,01,D,105,D,2019,D,,A,36,D,05,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20213,04549114,20,0,5,02,D,105,D,2019,D,,A,36,D,05,D,510,D,3,D,,A,,A,,A,,A,,A,510,D,510,D,510,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20213,04549254,7,0,5,01,D,105,D,2019,D,,A,36,D,07,F,,C,3,D,,A,,A,,A,,A,,A,325,F,325,F,325,F,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20213,04549744,22,0,5,01,D,105,D,2021,D,,A,24,D,01,D,110,D,3,D,,A,,A,353,D,,A,,A,110,D,110,D,110,D,,A,,A,,A,353,D,,A,D,,A,2021,D,NIS
20213,04549924,9,0,5,01,D,105,D,2019,D,,A,36,D,04,D,1050,D,3,D,,A,8000,D,,A,,A,,A,1050,D,1050,D,1050,D,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20213,04549954,17,0,5,01,D,105,D,2020,D,,A,48,D,05,D,289,D,3,D,,A,,A,2000,D,,A,,A,289,D,289,D,289,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,NIS
20213,04550904,9,0,5,01,D,105,D,2016,D,,A,42,D,12,D,285,D,3,D,,A,,A,,A,,A,05,D,285,D,285,D,,A,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20213,04550924,12,0,5,01,D,105,D,2018,D,,A,36,D,06,D,595,D,3,D,,A,,A,,C,,A,,A,595,D,595,D,595,D,,A,,A,,A,,B,,A,D,,A,2018,D,BMW
20213,04550924,13,0,5,02,D,105,D,2020,D,,A,36,D,12,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2019,D,ACU
20213,04552184,13,0,5,01,D,105,D,2020,D,,A,36,D,11,D,,C,3,D,,A,,C,,A,,A,05,D,259,F,259,F,,A,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20213,04552204,19,0,5,01,D,105,D,2020,D,,A,36,D,09,D,1200,D,3,D,,A,,C,5330,D,,A,,A,1200,D,1200,D,1200,D,,A,,A,,A,5330,D,,A,D,,A,2019,D,MRB
20213,04552384,19,0,5,01,D,105,D,2020,D,,A,12,D,08,D,311,D,3,D,,A,,A,,A,,A,,A,311,D,311,D,311,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20213,04552424,24,0,5,01,D,105,D,2020,D,,A,36,D,10,D,1200,D,3,D,,A,,A,,C,,A,,A,1200,D,1200,D,1200,D,,A,,A,,A,,B,,A,D,,A,2019,D,BMW
20213,04553274,12,0,5,01,D,105,D,2020,D,,A,36,D,08,D,477,D,3,D,,A,21000,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2021,D,TOY
20213,04553634,19,0,5,01,D,105,D,2018,D,,A,48,D,08,D,392,D,3,D,,A,1000,D,,A,,A,,A,392,D,392,D,392,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20213,04553704,12,0,5,01,D,105,D,2020,D,,A,36,D,01,D,359,D,3,D,,A,,A,,A,,A,,A,359,D,359,D,359,D,,A,,A,,A,,A,,A,D,,A,2020,D,DOD
20213,04553704,13,0,5,02,D,105,D,2018,D,,A,42,D,05,D,599,D,3,D,,A,,A,,A,,A,,A,599,D,599,D,599,D,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20213,04554054,7,0,5,01,D,105,D,,C,,A,,C,10,F,,C,,C,,A,,A,,A,,A,,A,1000,F,1000,F,1000,F,,A,,A,,A,,A,,A,A,,A,2020,F,
20213,04554474,13,0,5,03,D,105,D,2021,D,,A,36,D,01,D,714,D,3,D,,A,,A,,A,,A,,A,714,D,714,D,714,D,,A,,A,,A,,A,,A,D,,A,2020,D,AUD
20213,04555384,6,0,5,01,D,105,D,2013,D,,A,25,D,05,D,,C,3,D,,A,,A,,A,,A,,A,312,F,312,F,312,F,,A,,A,,A,,A,,A,D,,A,2014,D,NIS
20213,04555404,15,0,5,01,D,105,D,2020,D,,A,36,D,08,D,288,D,3,D,,A,,A,500,D,,A,,A,288,D,288,D,288,D,,A,,A,,A,500,D,,A,D,,A,2020,D,HYU
20213,04555744,15,0,5,01,D,105,D,2018,D,,A,36,D,09,D,314,D,3,D,,A,,A,2000,D,,A,04,D,314,D,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2018,D,NIS
20213,04555744,16,0,1,02,D,105,D,2021,D,,A,36,D,04,D,410,D,3,D,,A,800,D,2000,D,,A,,A,410,D,410,D,410,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,VOK
20213,04556104,5,0,5,01,D,105,D,2020,D,,A,36,D,02,F,,C,3,D,,A,,A,,C,,A,,A,525,F,525,F,525,F,,A,,A,,A,,B,,A,D,,A,2021,F,LEX
20213,04556244,6,0,5,01,D,105,D,2020,D,,A,36,D,05,D,500,D,3,D,,A,,A,5000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,5000,D,,A,D,,A,2019,D,ACU
20213,04556664,6,0,5,01,D,105,D,2012,D,,A,36,D,06,D,290,D,3,D,,A,,A,1000,D,,A,,A,290,D,290,D,290,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,KIA
20213,04556914,7,0,5,01,D,105,D,2019,D,,A,36,D,07,D,536,D,3,D,,A,,A,1100,D,,A,,A,536,D,536,D,536,D,100,D,100,D,100,D,1100,D,,A,D,,A,2019,D,BMW
20213,04556944,9,0,5,01,D,105,D,2018,D,,A,36,D,10,D,303,D,3,D,,A,,A,,A,,A,,A,303,D,303,D,303,D,,A,,A,,A,,A,,A,D,,A,2018,D,HYU
20213,04557014,22,0,1,01,D,105,D,2021,D,,A,36,D,07,D,485,D,3,D,,A,,A,5000,D,,A,,A,,A,,A,485,D,,A,,A,,A,5000,D,,A,D,,A,2021,D,VOV
20213,04557664,15,0,5,01,D,105,D,2018,D,,A,39,D,07,D,463,D,3,D,,A,,A,1500,D,,A,,A,463,D,463,D,463,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,DOD
20213,04557784,16,0,5,01,D,105,D,2020,D,,A,48,D,08,D,304,D,3,D,,A,5000,D,4000,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,4000,D,,A,D,,A,2020,D,KIA
20213,04558434,11,0,5,01,D,105,D,2019,D,,A,36,D,02,D,229,D,3,D,,A,,A,,A,,A,,A,229,D,229,D,229,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20213,04558844,10,0,1,01,D,105,D,2017,D,,A,36,D,04,D,309,D,3,D,,A,,A,700,D,,A,,A,309,D,309,D,309,D,,A,,A,,A,700,D,,A,D,,A,2020,D,DOD
20213,04559374,16,0,5,01,D,105,D,2020,D,,A,24,D,11,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20213,04559374,17,0,5,02,D,105,D,2021,D,,A,24,D,01,F,,C,3,D,,A,,A,,C,,A,,A,513,F,513,F,513,F,,A,,A,,A,,B,,A,D,,A,2020,D,RAM
20213,04562554,9,0,5,01,D,105,D,2019,D,,A,36,D,06,D,245,D,3,D,,A,,A,2000,D,,A,,A,245,D,245,D,245,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,HYU
20213,04562714,9,0,5,01,D,105,D,2018,D,,A,36,D,11,D,225,D,3,D,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20213,04562804,18,0,5,02,D,105,D,2019,D,,A,45,D,01,D,700,D,3,D,,A,,A,,A,,A,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2019,D,LEX
20213,04562804,19,0,5,03,D,105,D,2021,D,,A,36,D,01,D,628,D,3,D,,A,,A,1500,D,,A,,A,628,D,628,D,628,D,,A,,A,,A,1500,D,,A,D,,A,2021,D,ACU
20213,04562804,20,0,1,04,D,105,D,2021,D,,A,36,D,06,D,769,D,3,D,,A,21000,F,3000,D,,A,,A,,A,769,D,769,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,LEX
20213,04562944,22,0,1,01,D,105,D,2018,D,,A,36,D,12,D,400,D,3,D,,A,,A,2000,D,,A,,A,400,D,400,D,400,D,100,D,100,D,100,D,2000,D,,A,D,,A,2018,D,MAZ
20213,04563544,17,0,5,01,D,105,D,2019,D,,A,36,D,09,D,290,D,3,D,,A,,A,2000,D,,A,,A,290,D,290,D,290,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,HON
20213,04564024,17,0,5,01,D,105,D,2020,D,,A,36,D,04,D,378,D,3,D,,A,,C,,A,,A,,A,378,D,378,D,378,D,,A,,A,,A,,A,,A,D,,A,2020,D,SUB
20213,04564674,9,0,5,02,D,105,D,2021,D,,A,36,D,04,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20213,04564754,16,0,5,01,D,105,D,2018,D,,A,36,D,05,D,500,D,3,D,,A,1500,D,2000,D,,A,06,D,500,D,500,D,,A,,A,,A,,A,2000,D,420,D,D,,A,2018,D,VOK
20213,04566174,22,0,5,01,D,105,D,2019,D,,A,36,D,01,D,307,D,3,D,,A,,A,,A,,A,,A,307,D,307,D,307,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20213,04566404,21,0,5,02,D,105,D,2019,D,,A,12,D,02,D,549,D,3,D,,A,,A,,A,,A,,A,549,D,549,D,549,D,,A,,A,,A,,A,,A,D,,A,2021,D,CAD
20213,04567074,10,0,5,01,D,105,D,2018,D,,A,36,D,04,D,310,D,3,D,,A,,A,,A,,A,07,D,310,D,310,D,310,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20213,04569924,11,0,5,01,D,105,D,2016,D,,A,60,D,10,D,460,D,3,D,,A,,A,,A,,A,,A,460,D,460,D,460,D,,A,,A,,A,,A,,A,D,,A,2019,D,DOD
20213,04570444,12,0,5,02,D,105,D,2021,D,,A,36,D,12,D,653,D,3,D,,A,,A,,A,,A,,A,653,D,653,D,653,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20213,04571034,10,0,5,01,D,105,D,2019,D,,A,36,D,04,D,369,D,3,D,,A,,A,,A,,A,06,D,369,D,,A,,A,60,D,,A,,A,,A,,A,D,,A,2020,D,LEX
20213,04572364,17,0,5,01,D,105,D,2020,D,,A,36,D,02,D,509,D,3,D,,A,,A,,A,,A,,A,509,D,509,D,509,D,,A,,A,,A,,A,,A,D,,A,2020,D,DOD
20213,04572364,18,0,5,02,D,105,D,2021,D,,A,39,D,04,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2021,D,VOK
20213,04573344,6,0,5,01,D,105,D,2020,D,,A,60,D,07,D,286,D,3,D,,A,1000,D,4000,D,,A,,A,286,D,286,D,286,D,,A,,A,,A,4000,D,,A,D,,A,2020,D,NIS
20213,04574564,30,0,5,01,D,105,D,2017,D,,A,48,D,07,D,400,D,3,D,,A,,A,,A,,A,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20213,04574714,18,0,5,01,D,105,D,2015,D,,A,36,D,06,D,513,D,3,D,,A,8000,D,,A,,A,,A,513,D,513,D,513,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20213,04575034,6,0,5,01,D,105,D,2017,D,,A,36,D,02,D,329,D,3,D,,A,3000,D,,A,,A,06,D,329,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20213,04575054,24,0,5,01,D,105,D,2020,D,,A,36,D,08,D,245,D,3,D,,A,,A,1000,D,,A,,A,245,D,245,D,245,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,HON
20213,04575064,12,0,1,01,D,105,D,2019,D,,A,36,D,07,D,515,D,3,D,,A,,A,,A,,A,,A,515,D,515,D,515,D,,A,,A,,A,,A,,A,D,,A,2019,D,ACU
20213,04575264,30,0,5,02,D,105,D,2021,D,,A,36,D,04,D,379,D,3,D,,A,,A,,A,,A,,A,379,D,379,D,379,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20213,04575564,7,0,5,01,D,105,D,,C,,A,,C,04,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20213,04575864,12,0,5,01,D,105,D,2020,D,,A,36,D,11,D,349,D,3,D,,A,,A,,A,,A,,A,349,D,349,D,349,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20213,04575884,17,0,5,01,D,105,D,2020,D,,A,36,D,06,D,482,D,3,D,,A,,A,,A,,A,,A,482,D,482,D,482,D,,A,,A,,A,,A,,A,D,,A,2020,D,ACU
20213,04575894,10,0,5,01,D,105,D,2020,D,,A,36,D,03,D,228,D,3,D,,A,1800,D,1000,D,,A,,A,228,D,228,D,228,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,HON
20213,04576144,5,0,1,01,D,105,D,2012,D,,A,48,D,08,D,200,D,3,D,,A,,A,1000,D,,A,,A,200,D,200,D,200,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,FOR
20213,04576514,26,0,5,01,D,105,D,2019,D,,A,36,D,05,D,525,D,3,D,,A,,A,1900,D,,A,,A,525,D,525,D,525,D,,A,,A,,A,1900,D,,A,D,,A,2019,D,LEX
20213,04577144,20,0,5,02,D,105,D,2019,D,,A,36,D,08,D,323,D,3,D,,A,,A,1500,D,,A,,A,323,D,323,D,323,D,,A,,A,,A,1500,D,,A,D,,A,2020,D,HON
20213,04577144,21,0,5,03,D,105,D,2019,D,,A,36,D,06,D,238,D,3,D,,A,,A,8000,D,,A,07,D,238,D,238,D,,A,,A,,A,,A,8000,D,,A,D,,A,2019,D,JEE
20213,04577144,22,0,5,04,D,105,D,2020,D,,A,36,D,06,D,239,D,3,D,,A,,A,2000,D,,A,,A,239,D,239,D,239,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,NIS
20213,04577144,23,0,1,05,D,105,D,2022,D,,A,36,D,07,D,132,D,3,D,,A,6800,D,,A,,A,,A,,A,132,D,132,D,,A,,A,,A,,A,,A,D,,A,2021,D,JEE
20213,04577734,9,0,5,01,D,105,D,2019,D,,A,36,D,09,D,480,D,3,D,,A,,A,,A,,A,,A,480,D,480,D,480,D,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20213,04577734,10,0,5,02,D,105,D,2021,D,,A,36,D,03,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2021,D,VOK
20213,04578364,22,0,5,01,D,105,D,2020,D,,A,36,D,10,D,162,D,3,D,,A,,A,3000,D,,A,,A,162,D,162,D,162,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,TOY
20213,04578504,16,0,5,01,D,105,D,2020,D,,A,39,D,01,D,290,D,3,D,,A,,A,,A,,A,,A,290,D,290,D,290,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20213,04578814,14,0,5,01,D,105,D,2009,D,,A,,C,11,D,500,D,3,D,,A,,C,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20213,04579024,14,0,5,01,D,105,D,2019,D,,A,36,D,11,D,260,D,3,D,,A,,A,1000,D,,A,,A,260,D,260,D,260,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,KIA
20213,04579284,10,0,5,01,D,105,D,2019,D,,A,60,D,08,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20213,04579334,14,0,5,01,D,105,D,2020,D,,A,36,D,01,D,650,D,3,D,,A,,A,,A,,A,,A,650,D,650,D,650,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20213,04610713,8,0,5,01,D,105,D,2019,D,,A,36,D,05,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20213,04612703,33,0,5,01,D,105,D,2018,D,,A,36,D,09,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2018,D,JEE
20213,04612983,21,0,5,01,D,105,D,2020,D,,A,36,D,08,D,268,D,3,D,,A,,A,3000,D,,A,,A,268,D,268,D,268,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,DOD
20213,04613043,14,0,5,01,D,105,D,2018,D,,A,36,D,11,D,329,D,3,D,,A,,A,,A,,A,,A,329,D,329,D,329,D,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20213,04613223,6,0,5,01,D,105,D,2020,D,,A,36,D,01,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2020,D,INF
20213,04613433,19,0,5,01,D,105,D,2018,D,,A,48,D,06,D,600,D,3,D,,A,5000,D,,A,,A,05,D,600,D,600,D,,A,,A,,A,,A,,A,800,D,D,,A,2018,D,TOY
20213,04613663,12,0,5,01,D,105,D,2019,D,,A,36,D,08,D,385,D,3,D,,A,,C,,A,,A,,A,385,D,385,D,385,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20213,04613673,23,0,5,01,D,105,D,2019,D,,A,36,D,04,F,676,D,3,D,,A,,A,,A,,A,,A,676,D,676,D,676,D,,A,,A,,A,,A,,A,D,,A,2020,D,ACU
20213,04613833,9,0,5,01,D,105,D,2020,D,,A,36,D,06,D,208,D,3,D,,A,,A,1500,D,,A,,A,208,D,208,D,208,D,,A,,A,,A,1500,D,,A,D,,A,2020,D,CHE
20213,04614223,17,0,5,01,D,105,D,2018,D,,A,48,D,05,D,452,D,3,D,,A,,A,,A,,A,06,D,452,D,452,D,452,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20213,04614393,14,0,5,01,D,105,D,2021,D,,A,36,D,11,D,338,D,3,D,,A,2000,D,1000,D,,A,,A,338,D,338,D,338,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,MAZ
20213,04614853,12,0,1,01,D,105,D,2021,D,,A,36,D,05,D,297,D,3,D,,A,,A,,A,,A,,A,,A,297,D,297,D,,A,,A,,A,,A,,A,D,,A,2021,D,KIA
20213,04616323,9,0,5,01,D,105,D,2018,D,,A,,C,11,F,311,D,3,D,,A,,A,,A,,A,,A,311,D,311,D,311,D,,A,,A,,A,,A,,A,D,,A,2020,F,FOR
20213,04616923,8,0,5,01,D,105,D,2019,D,,A,36,D,05,D,365,D,3,D,,A,,A,,A,,A,,A,365,D,365,D,365,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20213,04617383,12,0,1,01,D,105,D,2014,D,,A,48,D,08,D,231,D,3,D,,A,,A,2000,D,,A,,A,231,D,231,D,231,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,CHE
20213,04617673,17,0,5,01,D,105,D,2018,D,,A,36,D,08,D,421,D,3,D,,A,,A,3000,D,,A,04,D,421,D,,A,,A,,A,,A,,A,3000,D,,A,D,,A,2018,D,FOR
20213,04617673,18,0,1,02,D,105,D,2020,D,,A,36,D,05,D,491,D,3,D,,A,,A,4000,D,,A,,A,,A,491,D,491,D,,A,,A,,A,4000,D,,A,D,,A,2021,D,LIN
20213,04617773,8,0,1,01,D,105,D,2018,D,,A,36,D,09,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2018,D,MAZ
20213,04617773,9,0,1,02,D,105,D,2019,D,,A,36,D,03,D,390,D,3,D,,A,,A,,A,,A,,A,390,D,390,D,390,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20213,04618413,12,0,5,01,D,105,D,2021,D,,A,36,D,02,D,418,D,3,D,,A,500,D,2500,D,,A,,A,418,D,418,D,418,D,,A,,A,,A,2500,D,,A,D,,A,2021,D,TOY
20213,04618743,26,0,5,01,D,105,D,2019,D,,A,36,D,03,D,311,D,3,D,,A,,A,1000,D,,A,,A,311,D,311,D,311,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,FOR
20213,04618893,15,0,1,01,D,105,D,2018,D,,A,48,D,08,D,269,D,3,D,,A,,A,,A,,A,,A,269,D,269,D,269,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20213,04618933,12,0,1,01,D,105,D,2016,D,,A,,C,01,D,294,D,3,D,,A,,C,,A,,A,,A,294,D,294,D,294,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20213,04619263,6,0,5,01,D,105,D,2019,D,,A,36,D,12,D,309,D,3,D,,A,,A,,A,,A,,A,309,D,309,D,309,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20213,04620523,6,0,1,01,D,105,D,2020,D,,A,36,D,12,D,300,D,3,D,,A,,A,1500,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,1500,D,,A,D,,A,2020,D,KIA
20213,04621103,16,0,5,01,D,105,D,2020,D,,A,36,D,12,D,389,D,3,D,,A,,A,6000,D,,A,,A,389,D,389,D,389,D,,A,,A,,A,6000,D,,A,D,,A,2019,D,HYU
20213,04621103,17,0,5,02,D,105,D,2019,D,,A,36,D,08,D,338,D,3,D,,A,,A,,C,,A,,A,338,D,338,D,338,D,,A,,A,,A,,B,,A,D,,A,2019,D,TOY
20213,04652073,14,0,5,01,D,105,D,2020,D,,A,48,D,10,D,750,D,3,D,,A,,A,,A,,A,,A,750,D,750,D,750,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20213,04652743,14,0,5,01,D,105,D,2019,D,,A,36,D,12,D,383,D,3,D,,A,,A,2000,D,,A,,A,383,D,383,D,383,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,FOR
20213,04652913,10,0,5,01,D,105,D,2008,D,,A,60,D,11,F,90,D,3,D,,A,,A,5000,D,,A,,A,90,D,90,D,90,D,,A,,A,,A,5000,D,,A,D,,A,2020,F,BUI
20213,04653373,23,0,5,01,D,105,D,2020,D,,A,36,D,04,D,200,D,3,D,,A,,A,800,D,,A,,A,200,D,200,D,200,D,,A,,A,,A,800,D,,A,D,,A,2020,D,CHE
20213,04653613,13,0,1,01,D,105,D,2020,D,,A,36,D,10,D,203,D,3,D,,A,,A,,A,,A,,A,203,D,203,D,203,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20213,04653973,12,0,5,01,D,105,D,2020,D,,A,36,D,10,D,400,D,3,D,,A,,A,1000,D,,A,,A,400,D,400,D,400,D,50,D,50,D,50,D,1000,D,,A,D,,A,2020,D,GMC
20213,04655233,9,0,1,01,D,105,D,2019,D,.50,D,36,D,03,D,790,D,3,D,,A,6000,D,4000,D,,A,,A,790,D,790,D,790,D,180,D,180,D,180,D,4000,D,,A,D,,A,2019,D,LEX
20213,04656873,18,0,5,01,D,105,D,2019,D,,A,36,D,03,D,490,D,3,D,,A,,A,,A,,A,,A,490,D,490,D,490,D,,A,,A,,A,,A,,A,D,,A,2019,D,ACU
20213,04656873,19,0,5,02,D,105,D,2019,D,,A,48,D,04,D,499,D,3,D,,A,,A,,A,,A,,A,499,D,499,D,499,D,,A,,A,,A,,A,,A,D,,A,2019,D,LEX
20213,04658023,15,0,5,01,D,105,D,2019,D,,A,36,D,06,D,331,D,3,D,,A,,A,3000,D,,A,,A,331,D,331,D,331,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,HON
